,2025-07-28 09:00:00,2025-07-28 10:00:00,2025-07-28 11:00:00,2025-07-28 12:00:00,2025-07-28 13:00:00,2025-07-28 14:00:00,2025-07-28 15:00:00
-13.557999610900879,0.005186978551433232,0.008854210436590331,0.007968260008955366,-0.0025345518542501,-0.006350993572517808,0.0015550112269834134,0.0024528970630764988
-14.657999992370605,0.007030829805805866,0.008582064125591055,0.007627543340972057,0.0010029577176499148,0.0006496588376692135,0.004274018059894282,0.0029722974426637057
-15.857999801635742,0.008496260980556376,0.010119916472225876,0.010359139978272761,0.00698916602222059,0.007163948370959469,0.00983009419144175,0.006232964624293076
-17.058000564575195,0.006310054627739944,0.007560235863748549,0.0075455299938061195,0.00519281415316952,0.0052372253317335025,0.00794425112506824,0.004411232060280003
-18.257999420166016,0.004682884211844535,0.00631433236950869,0.006629768109477219,0.005453373586661618,0.005382946592775603,0.005657183810400078,0.002366313823837829
-19.45800018310547,0.0045551601405601164,0.006205339757500879,0.006922809090689403,0.006803144619121492,0.006754486587028007,0.005691211392665689,0.002730109371918611
-20.70800018310547,0.004876729314969645,0.006910704969421623,0.008147510551939715,0.008588043353063205,0.008085266977036295,0.005943319793744594,0.002747284712021113
-22.058000564575195,0.005231002722673605,0.007289734750704693,0.0089564197117429,0.010048877020739576,0.009381196460953664,0.006861307981672539,0.0031048041361662134
-23.45800018310547,0.006038750036395033,0.007755005165886164,0.009225300327904938,0.010240934961264237,0.008950075953578248,0.005975716657861921,0.0016867853990292746
-24.908000946044922,0.006339358999404861,0.008014079900205612,0.009355055383946438,0.010182486958999964,0.008448968510048716,0.005298168994924548,0.0006971856715097459
-26.45800018310547,0.006036575551648835,0.007670092427452308,0.00848551597735368,0.00848326351835478,0.006090607659841981,0.0026246812484651003,-0.0015512987405179447
-28.158000946044922,0.004865374999552509,0.0063693152139968085,0.007060761221856152,0.007163995935893692,0.005227669820952108,0.0018318421220476278,-0.001762445144954098
-30.007999420166016,0.004008734346102726,0.005207563352401195,0.005894638830163756,0.0062375386236135,0.0045398384092958915,0.001296331788043962,-0.0020156363883513414
-31.95800018310547,0.0036551097835089176,0.004519436153530015,0.005046591177766593,0.005417039634795749,0.0038780864958163777,0.0008572227071398158,-0.002021098324326789
-34.007999420166016,0.0031268308578866716,0.003769658967503256,0.004179715173426754,0.004651298372709553,0.003420627451286481,0.0006875618411121805,-0.0016865099020320533
-36.108001708984375,0.002629222276682227,0.0032928213177042774,0.003821389898283834,0.004546328613704686,0.0036269088968178334,0.00123109867399339,-0.0009269289140751548
-38.20800018310547,0.0018973415187897042,0.0023111911930017706,0.002706112855908038,0.0035021999298080475,0.00279926364722987,0.0007826532030860854,-0.0010840435204465617
-40.358001708984375,0.0014505047592284698,0.0018327435211562936,0.0023255446423052877,0.003313806394236871,0.0027383666040609253,0.0007193886196547454,-0.0011419270863708086
-42.55799865722656,0.0014568096214608618,0.0017085663170497154,0.0020939132841827955,0.0030250869274929012,0.0024208727130651153,0.00040918880783401995,-0.0014137371903567395
-44.80799865722656,0.0012411275534394471,0.0015909808343798851,0.002024690772719792,0.0029715877544087763,0.0023556429164655526,0.0002564246498294772,-0.0016291373929259649
-47.108001708984375,0.0011014987783112009,0.001476269843580487,0.0019365860011669577,0.0028886424796497803,0.0022616930605538496,0.00012806860308631272,-0.0017650448740361563
-49.45800018310547,0.0009638802159486101,0.0013413765018696487,0.0018112893516497395,0.0027740942176913727,0.0021673277400225963,6.730431863265522e-05,-0.0017922892993320182
-51.858001708984375,0.0007819869170471051,0.0011789486938464473,0.001655098715027966,0.002634149436949074,0.002077592336089205,1.3295447719960905e-05,-0.0017887953048749295
-54.30799865722656,0.00038845799575796787,0.0008721934801039848,0.001485904598831422,0.0026310792275802304,0.002240431177008441,0.0003073167631287278,-0.0014324642054622078
