time,Unnamed: 0,Tair_[°C],sol_[W/m2],vap_[mbar],cloud_[-],U10_[m/s],Temp_[C],Adir,H_sw,H_lw_in,H_lw_out,H_le,H_c,H_net_atm
2024-01-25 22:00:00,598,9.252226594552384,0.0,9.424741563146831,1.0,1.9268606228999179,7.89625883102417,0.22,0.0,340.8095112264261,-344.33293072222955,-10.000280549076077,7.414549879020942,-6.109150165858601
2024-01-25 23:00:00,599,9.458436460869734,0.0,9.79944978887057,0.9008408090824864,1.1908781966528188,7.891812801361084,0.22,0.0,334.26664885830263,-344.3111501996498,-5.619766344196702,6.98928030024844,-8.674987385295404
2024-01-26 00:00:00,600,9.064011123756302,0.0,9.099549603751004,0.1653576346025173,1.6503926271348315,7.884109973907471,0.22,0.0,290.4323469965392,-344.2734174930383,-11.843609299016112,6.061578372275396,-59.62310142323984
2024-01-26 01:00:00,601,8.507553834432258,0.0,8.261774664848684,0.2247023087824257,2.50138335418098,7.867865562438965,0.22,0.0,285.3943416304331,-344.1938535532149,-22.56249767509643,4.066208339608559,-77.29580125826972
2024-01-26 02:00:00,602,8.937454829662556,0.0,8.472542111474407,0.0754577706370047,2.029672853846506,7.84838342666626,0.22,0.0,285.93711976426124,-344.09844966514726,-18.150663348174525,6.15637675309008,-70.15561649597046
2024-01-26 03:00:00,603,7.841869823522416,0.0,8.776199705918685,0.8306787604275435,1.5961492079383746,7.830836296081543,0.22,0.0,316.0023499002563,-344.01253846186523,-14.447259181719101,0.05829403476457448,-42.399153708563446
2024-01-26 04:00:00,604,7.719327102469947,0.0,8.505936486456944,0.4948792826362688,1.4923482342582093,7.83162784576416,0.22,0.0,292.79440548340983,-344.01641356298524,-16.245594647876736,-0.5805747967764244,-68.04817752422856
2024-01-26 05:00:00,605,6.579920249115844,0.0,8.672754554542088,0.9971948702859,1.967593950795343,7.81161642074585,0.22,0.0,324.3977945053293,-343.9184559188345,-17.224426071423245,-7.393514719215809,-44.138602204144306
2024-01-26 06:00:00,606,6.7399988902666905,0.0,8.71838034240969,1.0,1.1500577212728391,7.834712028503418,0.22,0.0,325.6230185769634,-344.03151276325616,-13.853272953964046,-5.366798075769436,-37.62856521602627
2024-01-26 07:00:00,607,6.3488766850177285,0.0,8.698010399818145,1.0,1.2749062356644885,7.814705848693848,0.22,0.0,323.7638179632136,-343.9335775682705,-14.55814405076538,-7.527906380157766,-42.25581003598001
2024-01-26 08:00:00,608,6.724698593708752,22.731057211116724,8.414809452310822,0.4877008682952866,0.9713334592128874,7.830783843994141,0.22,20.70718955913334,288.0406626814263,-344.01228167921266,-15.31039442851121,-5.165002472938142,-55.739826340102404
2024-01-26 09:00:00,609,7.286200439042204,98.10874691213428,8.541905136327886,1.0,3.2301391844140848,7.830865383148193,0.22,91.63356961593341,327.1229606643003,-344.01268085958003,-23.262829176883546,-4.103934999236171,47.37708524453399
2024-01-26 10:00:00,610,7.793840821456854,156.1443819522221,8.429808573848618,1.0,4.223587185192822,7.8621110916137695,0.22,145.8388527433754,328.7910081594417,-344.1656718840135,-28.796293172824424,-0.5975189847719801,101.07037686120721
2024-01-26 11:00:00,611,8.120442342756803,187.1199857356719,8.422304876845242,1.0,1.8561010225241874,7.896425247192383,0.22,174.77006667711754,330.22521316606833,-344.33374599351265,-18.64888390917022,1.2512483911997376,143.26389833170273
2024-01-26 12:00:00,612,8.398070458462826,223.18105079741704,8.699664339432603,0.9672970031637708,0.8676357759987295,7.944268226623535,0.22,207.97050744342062,329.90856695558546,-344.56818835391607,-12.616444145151602,1.9256187409367445,182.62006064087515
2024-01-26 13:00:00,613,8.140440316862339,283.37516555846986,9.071383340392178,0.9801426474448018,3.552911661397741,7.994837284088135,0.22,264.2972134564359,331.93039929253393,-344.81611928843125,-19.332245239569307,1.140187228525332,233.21943544949457
2024-01-26 14:00:00,614,8.486044856934143,176.45343850343045,8.907931948982686,1.0,2.9061280485839287,8.020585060119629,0.22,164.80751156220404,334.5518357131398,-344.9424073663656,-18.985499347839404,3.221463472864097,138.65290403400286
2024-01-26 15:00:00,615,8.817957441835688,132.37220806101493,8.669719506380526,0.9361134487504224,0.32482223435501084,7.970848083496094,0.22,123.0951122683178,328.7590993035022,-344.69848790573184,-10.533638819674302,2.9280929297157985,99.55017777612963
2024-01-26 16:00:00,616,8.580855884253822,70.57360242767959,8.757176709042659,1.0,0.8150750575997627,7.974900245666504,0.22,65.91574466745273,334.1704766625097,-344.718355627094,-12.106648730195408,2.512239750349435,45.77345672302244
2024-01-26 17:00:00,617,7.9562441423123005,4.919619135136734,8.75505485711291,1.0,5.433767168734791,7.943285942077637,0.22,4.5949242722177095,331.3113997108646,-344.5633737147692,-29.83551516499213,0.13383383075857938,-38.35873106592047
2024-01-26 18:00:00,618,7.820376912427832,0.0,8.682949452111467,1.0,3.821195236753367,7.941084384918213,0.22,0.0,330.3039305642435,-344.55258302962096,-24.6575031588123,-0.9937848344548195,-39.899940458644586
2024-01-26 19:00:00,619,7.775292842099873,0.0,8.592832989946912,1.0,0.923195616451011,7.9209394454956055,0.22,0.0,329.6080079091879,-344.4538566411969,-13.764621206515956,-0.6448917968179068,-29.255361735342877
2024-01-26 20:00:00,620,6.894673382032863,0.0,8.547230089391105,1.0,1.4990648999334406,7.9101948738098145,0.22,0.0,325.3944760510816,-344.40120828394987,-16.925403570489955,-5.429556076825035,-41.361691880183265
2024-01-26 21:00:00,621,6.649859736060762,0.0,8.445972570779897,1.0,3.995722748253608,7.9045023918151855,0.22,0.0,323.7473882912667,-344.37331759139664,-28.725434710321313,-10.881834650489873,-60.23319866094112
2024-01-26 22:00:00,622,6.218884583043405,0.0,8.287895327206968,1.0,3.304717802457791,7.893099308013916,0.22,0.0,320.9613943195767,-344.31745252261544,-27.744885149011605,-13.130577402558643,-64.231520754609
2024-01-26 23:00:00,623,6.151595981328853,0.0,8.319776659681727,1.0,3.436792327880585,7.881356239318848,0.22,0.0,320.83934660778823,-344.259928931459,-27.90761015772185,-13.884414972344812,-65.21260745373743
2024-01-27 00:00:00,624,6.123308456014286,0.0,8.30574529172523,1.0,4.111722495486658,7.865639686584473,0.22,0.0,320.6367484117002,-344.1829524504037,-31.036673008050304,-15.5353559288756,-70.11823297562944
2024-01-27 01:00:00,625,5.799709710902448,0.0,8.259288543805672,1.0,3.2221814037018537,7.8501458168029785,0.22,0.0,318.95092180983073,-344.10707926179725,-27.5800656764435,-16.002145638632136,-68.73836876704215
2024-01-27 02:00:00,626,6.396221787180309,0.0,8.224870536769625,1.0,0.8153154467590404,7.839156150817871,0.22,0.0,321.3970021831038,-344.05327067917835,-16.179432722044822,-6.532364220963871,-45.36806543908327
2024-01-27 03:00:00,627,6.567429247991811,0.0,8.377447907839736,1.0,1.296637663082513,7.834768772125244,0.22,0.0,323.0036685363669,-344.0317905670517,-17.121554069427404,-6.49798430426946,-44.647660404381675
2024-01-27 04:00:00,628,5.773293872738464,0.0,7.9976487704473,1.0,2.9030053236724207,7.828823089599609,0.22,0.0,317.3716227957861,-344.00268277990824,-28.839916211343542,-15.181330303849556,-70.65230649931524
2024-01-27 05:00:00,629,5.359181189074661,0.0,7.559310433324865,1.0,2.96275522167269,7.821253299713135,0.22,0.0,313.02781334377516,-343.9656266572464,-34.357477812813976,-18.56337678311368,-83.85866790939889
2024-01-27 06:00:00,630,5.716117810595961,0.0,8.165721806780512,1.0,1.212320793156704,7.8150482177734375,0.22,0.0,318.06444109208326,-343.9352533736647,-18.80599024320424,-10.853606794952018,-55.530409319737686
2024-01-27 07:00:00,631,5.133171364576185,0.0,7.590287339125767,1.0,3.259394258782557,7.808907508850098,0.22,0.0,312.2318576264628,-343.90519717024597,-35.83707962420035,-21.32410759609058,-88.83452676407413
2024-01-27 08:00:00,632,5.468150205052496,19.0408448044713,7.749314001966045,1.0,0.7576843919354911,7.797968864440918,0.22,17.784149047376193,314.6140612301278,-343.851661958179,-19.59809844144621,-10.755036796951265,-41.806586919072494
2024-01-27 09:00:00,633,5.39131174307397,89.83524101373487,7.624804995275238,1.0,1.4248594199187874,7.8025689125061035,0.22,83.90611510682837,313.553262540191,-343.8741744568479,-24.446487646478086,-13.282401438713386,15.856314104979926
2024-01-27 10:00:00,634,5.565788968302172,188.5168362867741,7.8194482239559315,0.97322097377322,1.9545677449429861,7.815056800842285,0.22,175.74039393797332,313.02322383364276,-343.93529538557783,-25.67675787932683,-13.888692877733433,105.26287162897796
2024-01-27 11:00:00,635,5.875715543661613,276.3811271181513,7.740028273728146,0.6383057494270272,1.2743856179789772,7.8380208015441895,0.22,253.1479184599046,289.10159528474463,-344.0477120404932,-22.491994246325696,-10.257384501291051,165.45242295653927
2024-01-27 12:00:00,636,5.987302463597246,346.9429783808372,7.625372274209951,0.1553652810584618,1.0310202545243772,7.873319149017334,0.22,313.2422096978716,271.3236928931353,-344.22056328366045,-22.086963595438938,-9.228446551980326,209.02992915992718
2024-01-27 13:00:00,637,6.163660852677708,343.8240583100824,7.438824044325767,0.1294170102026829,0.751342303075876,7.899503707885742,0.22,310.25043091059416,270.6854970684225,-344.3488276053369,-21.693108526717342,-7.806938001543125,207.08705384541932
2024-01-27 14:00:00,638,6.4520355306166834,281.04334056176015,7.493476416447079,1.0,0.5335454646212243,7.908141136169434,0.22,262.49448008468397,317.39359809656605,-344.39114566501655,-19.758006276829054,-6.056174405363527,209.68275183404083
2024-01-27 15:00:00,639,6.941823751073684,181.2065109507436,7.533066567648003,1.0,0.9351371355652259,7.926140308380127,0.22,169.2468812279945,319.78336088433593,-344.4793430159678,-21.66541735057866,-4.527266285011142,118.35821546077283
2024-01-27 16:00:00,640,7.247414061804079,71.91314370933748,7.7513199503090995,1.0,0.31884127999347467,7.9308342933654785,0.22,67.1668762245212,322.4436497616621,-344.5023466940699,-16.377378386803063,-2.551377272530573,26.179423632779756
2024-01-27 17:00:00,641,7.314619638109093,5.391123192197755,8.394947456006799,0.975914465729838,0.035318554823459455,7.9183478355407715,0.22,5.026687057483014,324.1831894894148,-344.4411572106864,-11.388432444218227,-2.0198931596320584,-28.63960626763888
2024-01-27 18:00:00,642,7.28292020733511,0.0,8.699249153768783,1.0,0.1627439885503557,7.9080586433410645,0.22,0.0,327.96226220740897,-344.3907414827005,-10.320769376957136,-2.198736721568788,-28.94798537381745
2024-01-27 19:00:00,643,7.280485575197645,0.0,8.686239482223584,1.0,0.8687518950715529,7.902574062347412,0.22,0.0,327.8811748442685,-344.36386999758247,-13.103170276337632,-2.7650499350430846,-32.35091536469467
2024-01-27 20:00:00,644,7.102286598643673,0.0,8.142804100289991,1.0,0.25242481507512193,7.895071983337402,0.22,0.0,324.07371179512086,-344.3271164082674,-13.77886760797297,-2.9065619409913808,-36.93883416211088
2024-01-27 21:00:00,645,7.136142238437799,0.0,7.754471755524585,1.0,0.07166419470548191,7.880798816680908,0.22,0.0,321.96925387745404,-344.2571985678375,-14.799053836669781,-2.546488193886862,-39.63348672094013
2024-01-27 22:00:00,646,7.226934044965844,0.0,7.574010181613183,1.0,0.7053237602800358,7.85877799987793,0.22,0.0,321.2889831812903,-344.14934935204747,-19.362175086708287,-2.6738047160811433,-44.89634597354661
2024-01-27 23:00:00,647,6.3406387212295385,0.0,7.537913461356419,1.0,1.1157340511577087,7.831317901611328,0.22,0.0,317.17409041114917,-344.0148962002132,-22.68240618586959,-7.350479768362637,-56.873691743296234
2024-01-28 00:00:00,648,6.090158172353995,0.0,7.982569936099589,1.0,1.8252439151630107,7.800734519958496,0.22,0.0,318.6781190203014,-343.8651968616644,-23.011054704230762,-10.100265787180884,-58.29839833277467
2024-01-28 01:00:00,649,5.599400986392652,0.0,8.285603389769706,1.0,1.345606504365178,7.775062561035156,0.22,0.0,318.2133046351804,-343.73957564557327,-18.295175786609658,-11.662649141588115,-55.48409593859064
2024-01-28 02:00:00,650,5.771282298064705,0.0,8.064426921987089,1.0,1.5321457824843014,7.760138988494873,0.22,0.0,317.7400058214927,-343.6665655896272,-20.779533616656835,-11.079944238368801,-57.78603762316019
2024-01-28 03:00:00,651,5.431276731789353,0.0,7.914378135461323,1.0,1.0618847088745191,7.747492790222168,0.22,0.0,315.4017855356715,-343.60470615387476,-19.76512801268037,-11.612679987817197,-59.580728618700846
2024-01-28 04:00:00,652,5.116649553194804,0.0,8.148721521327849,1.0,1.8245002383172264,7.734730243682861,0.22,0.0,315.3423194186407,-343.54228606238115,-21.711928515947417,-15.897861800765378,-65.80975696045323
2024-01-28 05:00:00,653,4.693170513738892,0.0,7.853208155113233,1.0,1.1696454186600498,7.7259392738342285,0.22,0.0,311.84599236839966,-343.49929542515093,-21.21301922917155,-16.03887247405591,-68.90519475997873
2024-01-28 06:00:00,654,5.082659726492125,0.0,7.808718977031224,1.0,0.48682918116119916,7.71956205368042,0.22,0.0,313.2805720196111,-343.4681113165275,-17.57675807548434,-11.384206602563875,-59.1485039749646
2024-01-28 07:00:00,655,5.380918529383393,0.0,7.672752608972292,0.9568663545101064,3.042878829469143,7.711472034454346,0.22,0.0,309.9406527448162,-343.42855480946577,-32.51972790260983,-17.7602651447326,-83.767895111992
2024-01-28 08:00:00,656,5.464900835555795,29.264834568247554,7.302152305648216,1.0,0.4738905809554699,7.706488132476807,0.22,27.333355486743216,311.940035991967,-343.4041875010403,-20.373533108881915,-9.474656975555328,-33.97898610676736
2024-01-28 09:00:00,657,4.82404928413041,125.26481399994265,7.203482819059427,0.9337309486222668,0.7506211848073657,7.697696685791016,0.22,116.4679386852389,302.8366033009956,-343.3612074947582,-23.348591913831523,-13.529340216565787,39.06540236107895
2024-01-28 10:00:00,658,5.44263027564682,218.3830990162313,7.324720773685513,1.0,0.30976982796847335,7.718530654907227,0.22,203.96981448116003,311.98141032642917,-343.46306805653245,-19.27985713366862,-9.143157403965803,144.06514221342226
2024-01-28 11:00:00,659,5.758655937078288,281.851263507031,7.640525200769712,1.0,0.627266206164986,7.739654541015625,0.22,263.2490801155669,315.2434349763661,-343.5663692050208,-19.036404911689353,-8.676677927693962,207.2130630475289
2024-01-28 12:00:00,660,6.03474203428857,306.0974141186952,8.037710656017488,1.0,0.5936671787308493,7.777352809906006,0.22,285.8949847868613,318.74764571781736,-343.75078117708773,-16.25942972506703,-7.478347807527816,237.15407179499607
2024-01-28 13:00:00,661,6.563525065228987,317.4261785249388,8.428780103746655,0.9901764405634644,1.2053400173647844,7.8097734451293945,0.22,296.2660721441929,322.3499667872959,-343.90943544706533,-16.185212308458876,-6.235377620410466,252.28601355555412
2024-01-28 14:00:00,662,7.600774265520272,262.7178134374556,8.111507649589818,1.0,0.8238233267687591,7.831986904144287,0.22,245.37843775058354,326.1224996178363,-344.0181713756722,-16.117147173578033,-0.9972322544235059,210.36838656474615
2024-01-28 15:00:00,663,8.099813253020955,165.2282668759327,7.82066007862134,1.0,0.5000344562545749,7.852336406707764,0.22,154.32320126212113,326.654908429437,-344.1178057778334,-15.9417468779532,0.9400137016641155,121.85857073743567
2024-01-28 16:00:00,664,8.340016353746194,70.67203223887526,7.990848808134262,0.9359098612538962,0.6984452778847214,7.880089282989502,0.22,65.71823095555581,322.81494093151287,-344.25372315842384,-15.961686963762844,1.848784734979674,30.16654649986164
2024-01-28 17:00:00,665,9.389902810980288,6.272397465683311,8.496739423111878,1.0,1.782300142283209,7.869161605834961,0.22,5.858419232948212,336.43165821139127,-344.20020097272004,-16.776055876409234,7.979949178236196,-10.70623022655359
2024-01-28 18:00:00,666,8.770276406316952,0.0,8.706098363888783,0.964365089545777,2.3203276821208023,7.865108489990234,0.22,0.0,331.3529469240002,-344.1803509829915,-17.462773982390253,5.493614870903059,-24.7965631704785
2024-01-28 19:00:00,667,8.974709094733896,0.0,8.426802431553813,0.9696595282694638,1.107574813446543,7.861476898193359,0.22,0.0,331.2333132289015,-344.16256612147384,-14.612620963441039,4.9384544178465735,-22.60341943816679
2024-01-28 20:00:00,668,8.667482342710969,0.0,8.436968257150921,0.3673307919289381,0.22822733141186968,7.847187519073486,0.22,0.0,290.9614263801931,-344.0925939598598,-10.881211459066671,2.735327898431683,-61.27705114030173
2024-01-28 21:00:00,669,8.686776760537384,0.0,8.683260825281947,0.1583832959647856,0.8984705563455284,7.85820198059082,0.22,0.0,286.902201364741,-344.1465285784669,-12.238690618130432,3.4917486506826156,-65.99126918117373
2024-01-28 22:00:00,670,8.164384601352197,0.0,8.496673695424224,0.6847666901564916,0.4971325832461928,7.881839275360107,0.22,0.0,305.30933533324793,-344.2622949483137,-12.163108317326188,1.0702975092523686,-50.04577042313959
2024-01-28 23:00:00,671,6.120402670030785,0.0,8.353408269159022,0.7148529199513233,1.613554824762302,7.882942199707031,0.22,0.0,298.0874038180016,-344.2676973602528,-19.31942074389418,-9.933605102509537,-75.43331938865492
2024-01-29 00:00:00,672,6.426980875696756,0.0,8.265366178664438,0.4325583242940783,2.2531843341032256,7.871947765350342,0.22,0.0,283.7552271639842,-344.2138465871508,-22.773732332708605,-9.273523284793582,-92.50587504066876
2024-01-29 01:00:00,673,6.212531150577888,0.0,8.290297326909261,0.7595350725168644,2.295029857525299,7.873964309692383,0.22,0.0,301.2157035331648,-344.22372315436957,-22.88147743685288,-10.821023272800067,-76.7105203308577
2024-01-29 02:00:00,674,7.11507635186274,0.0,8.186161970789064,0.7258143609803828,1.1605291717731587,7.866398334503174,0.22,0.0,302.0743393453643,-344.1866678571712,-17.768382655014058,-3.6457119394048227,-63.526423106225764
2024-01-29 03:00:00,675,7.075030056756418,0.0,7.917052527239169,1.0,0.5538536741817034,7.855213642120361,0.22,0.0,322.65365054560425,-344.13189492630636,-16.46378515941582,-3.167698486272781,-41.10972802639071
2024-01-29 04:00:00,676,6.050467806194376,0.0,7.461023127675157,1.0,2.0006266159827066,7.842189311981201,0.22,0.0,315.4439230021913,-344.06812128280154,-29.075946425273102,-11.01953613548757,-68.71968084137092
2024-01-29 05:00:00,677,6.135330915574173,0.0,6.648073247523533,1.0,0.7711555082579241,7.8421125411987305,0.22,0.0,310.6515686631944,-344.06774540087986,-26.89152924808246,-7.7114712774894825,-68.01917726325742
2024-01-29 06:00:00,678,6.124813582113575,0.0,7.351799594866518,1.0,0.5772891375615825,7.815432548522949,0.22,0.0,315.10336574710084,-343.9371345775451,-20.717987620648874,-7.202484392067463,-56.754240843160616
2024-01-29 07:00:00,679,6.293127540326907,0.0,7.570533288803,1.0,0.48386456614141155,7.803068161010742,0.22,0.0,317.16183708467514,-343.8766178307048,-18.55040580753251,-6.196576275940549,-51.46176282950271
2024-01-29 08:00:00,680,5.592179733537364,30.03103777079156,7.689854370707613,1.0,1.4894965324059442,7.821322441101074,0.22,28.048989277919315,314.80782628159005,-343.9659651090706,-24.241674356833503,-12.393174432116028,-37.7439983385108
2024-01-29 09:00:00,681,6.110412515034284,120.2331302701359,7.8742568015551635,1.0,1.2849325484319658,7.830857753753662,0.22,112.29774367230692,318.14573617372724,-344.0126435093555,-21.26732631440197,-8.939627456812842,56.22388256546387
2024-01-29 10:00:00,682,6.036708171314729,210.5919667259386,7.827841668676267,1.0,0.47849190368381833,7.801603317260742,0.22,196.69289692202662,317.5537911540876,-343.8694487707177,-17.120143616832863,-7.3140603055241105,145.94303538303947
2024-01-29 11:00:00,683,6.352466538605938,278.7867959868664,7.699761785442583,1.0,0.9160490302255356,7.814582347869873,0.22,260.3868674517332,318.19004416005845,-343.93297306615636,-20.229076745433286,-6.818042270184082,207.596819530018
2024-01-29 12:00:00,684,6.259096822337483,300.3853466409952,7.84099218163668,1.0,0.5391761200966442,7.869175910949707,0.22,280.55991376268946,318.6066079766337,-344.20027103302783,-17.55541793489083,-6.7545817753632065,230.65625099604125
2024-01-29 13:00:00,685,6.668807831516233,295.0878386259292,7.893542080679779,1.0,0.5817683334540241,7.9074835777282715,0.22,275.61204127661784,320.7176418407935,-344.38792389794213,-17.34423909911529,-5.180306158969653,229.4172139613843
2024-01-29 14:00:00,686,6.927852624837726,236.5834245733975,7.855313346358684,1.0,0.4923439490036366,7.942101001739502,0.22,220.96891855155326,321.64081149515465,-344.55756583129244,-17.067237954930988,-4.080166587004209,176.90475967348027
2024-01-29 15:00:00,687,7.594620438696268,135.90851324044095,8.136065025939681,1.0,0.5848869355140188,7.961733818054199,0.22,126.93855136657184,326.2357903259011,-344.65380386740173,-15.457734118011142,-1.477337750389438,91.58546595667066
2024-01-29 16:00:00,688,8.377506465028887,61.00067367254865,8.325264768807608,1.0,0.2729833898401827,7.966738224029541,0.22,56.97462921016044,330.842255293665,-344.6783381721942,-12.357508650196428,1.4251770227600005,32.20621470419486
2024-01-29 17:00:00,689,8.681737687061855,3.662220962622025,8.299012517157085,1.0,0.41397304433259147,7.968191146850586,0.22,3.420514379088971,332.07305083678597,-344.68546143103964,-12.965196199585275,2.567770639406883,-19.58932177534311
2024-01-29 18:00:00,690,8.512547799390006,0.0,8.923748209231947,1.0,1.4517306237498517,7.958740234375,0.22,0.0,334.7580656146242,-344.6391283271829,-13.238278952717975,2.764932654205138,-20.354409011071567
2024-01-29 19:00:00,691,8.575148341317231,0.0,8.255427452229352,1.0,1.4267054435411561,7.952942371368408,0.22,0.0,331.33972219960697,-344.61070661233055,-18.06539877942073,3.0780355624817965,-28.25834762966251
2024-01-29 20:00:00,692,8.257079820600552,0.0,8.128851089355587,1.0,1.1860099129097132,7.950531959533691,0.22,0.0,329.1722724921453,-344.5988910454184,-18.005745655565782,1.4374721530938945,-31.99489205574499
2024-01-29 21:00:00,693,8.327049982525807,0.0,8.665020571130903,1.0,1.05666822284657,7.9553070068359375,0.22,0.0,332.50828961348736,-344.6222980838991,-13.690232592733773,1.6754702908125438,-24.128770772332988
2024-01-29 22:00:00,694,7.487919930753151,0.0,8.147217767062417,0.6359790975636195,1.841879862725739,7.983177661895752,0.22,0.0,297.6283453014776,-344.7589424071185,-21.934861328805425,-2.823230857211004,-71.88868929165733
2024-01-29 23:00:00,695,7.349253611258064,0.0,8.435046260418053,0.3391957919089787,1.4272835242487998,7.998521327972412,0.22,0.0,284.79542686289653,-344.8341867159141,-17.78759347110949,-3.3658764015220717,-81.19222972564911
2024-01-30 00:00:00,696,7.071867863815385,0.0,8.073289980078437,0.0249729307742349,0.6361347041090004,7.9810566902160645,0.22,0.0,276.56059360431243,-344.7485422731472,-16.588648114172106,-3.8116380942742705,-88.58823487728117
2024-01-30 01:00:00,697,6.966233651387483,0.0,8.324383726971725,0.0393454170152709,0.40293044453843674,7.968765735626221,0.22,0.0,277.41337251076123,-344.6882785034837,-13.915638964694592,-3.913004984047949,-85.10354994146498
2024-01-30 02:00:00,698,7.044209192562732,0.0,7.750866530539357,0.0003164825117098,0.9856546488608481,7.959307670593262,0.22,0.0,274.8212822228802,-344.6419100517537,-20.55992347808619,-4.257903078253591,-94.6384543852133
2024-01-30 03:00:00,699,5.45747811538655,0.0,6.706260736368587,0.0970869393745562,3.10732449895549,7.9464006423950195,0.22,0.0,263.7876786814651,-344.5786405014922,-46.237532556493115,-19.25128540711029,-146.27977978363052
2024-01-30 04:00:00,700,5.491651850510209,0.0,7.465296299614304,0.7501507337598011,2.6987573603649992,7.946833610534668,0.22,0.0,293.15282178473973,-344.5807627465448,-34.771482624142315,-17.656173532172197,-103.85559711811959
2024-01-30 05:00:00,701,5.143056181992506,0.0,7.474131246201341,0.8795467297106169,1.1837302628629887,7.938929557800293,0.22,0.0,301.3376308117897,-344.5420216319609,-25.33193800079303,-14.714681854024649,-83.25101067498885
2024-01-30 06:00:00,702,5.03554728465042,0.0,6.911092872106047,1.0,1.2183412728505043,7.929190635681152,0.22,0.0,307.6619174447532,-344.4942915367426,-30.098786929019035,-15.413505977305396,-82.34466699831381
2024-01-30 07:00:00,703,5.009785595020048,0.0,6.6466076535938905,1.0,1.5307983861227992,7.937730312347412,0.22,0.0,305.8424105275942,-344.53614390683003,-34.79747973720613,-16.81760614779361,-90.30881926423557
2024-01-30 08:00:00,704,5.397966779698436,31.3507093629466,7.007973571733364,1.0,1.4951055153586803,7.930553913116455,0.22,29.281562544992124,309.8257981503149,-344.500972610242,-30.963291449406327,-14.241755160456773,-50.59865852479808
2024-01-30 09:00:00,705,5.71959277207219,98.98322940273148,7.525832758463175,1.0,1.2308747326231273,7.918374538421631,0.22,92.4503362621512,314.39318643501093,-344.4412880585939,-24.57298027480163,-11.46438928211427,26.364865081652347
2024-01-30 10:00:00,706,6.234975107751211,206.6771783255273,7.977013702095359,1.0,2.1034272827732465,7.9304094314575195,0.22,193.0364845560425,319.284071784388,-344.5002645380376,-25.361523341358044,-10.62612888116727,131.8326395798676
2024-01-30 11:00:00,707,5.967974980825204,286.32944817168226,7.957224303296643,1.0,1.2959480436252981,7.928231239318848,0.22,267.4317045923512,317.9963074504595,-344.4895898391833,-21.409293772451573,-10.30149467273484,209.227633758441
2024-01-30 12:00:00,708,6.145512195432048,346.5013850332725,7.85379704521081,0.913272857504438,1.4702538039080166,7.952191352844238,0.22,321.7519015523312,310.51034298125217,-344.60702517165566,-23.219164651904517,-9.856838577515347,254.57921613250784
2024-01-30 13:00:00,709,5.95146388262674,346.96813002834625,7.939322091649626,0.9959936847906654,1.4491298756688251,7.982806205749512,0.22,323.97408629826606,317.452227880699,-344.7571209637814,-22.757377919147494,-11.1109825398319,262.8008327562043
2024-01-30 14:00:00,710,6.60261982749779,292.52056046767245,8.342134157222162,1.0,1.5010402962141034,8.010923385620117,0.22,273.21420347680606,322.9654240813517,-344.8950145748972,-19.436967224962096,-7.6360872447961885,224.21155851350233
2024-01-30 15:00:00,711,7.413329810512039,192.7095894564073,8.056997870430562,0.0307586140738502,0.153619319871569,8.025496482849121,0.22,173.540971603999,277.79730302508,-344.9665009252995,-14.116765860698921,-2.144292756312602,90.11071508676801
2024-01-30 16:00:00,712,7.787046651217736,84.92681577423504,8.502330405237561,0.1008459428891587,0.6173680913079842,8.03805923461914,0.22,76.58746238130654,281.82222308240625,-345.02813471739654,-13.645769954822006,-1.0154255397416745,-1.2796447482474442
2024-01-30 17:00:00,713,7.921317257518524,7.713234152936891,8.63654863272377,0.000404624527549,1.1061209417754831,8.035179138183594,0.22,6.941963804762655,282.4860052960599,-345.0140040210296,-14.769956220914807,-0.5308648774477074,-70.88685601856957
2024-01-30 18:00:00,714,8.532897386200773,0.0,8.505740658775558,0.0,0.6613336402417352,8.023077011108398,0.22,0.0,284.24295731521033,-344.954631765818,-13.278078261259921,2.0197401300989766,-71.97001258176863
2024-01-30 19:00:00,715,8.148628891933242,0.0,8.279953346707996,0.0,0.3842048377369532,8.004900932312012,0.22,0.0,281.66610365831883,-344.86547549234524,-13.458461876734221,0.5268209108575365,-76.13101279990309
2024-01-30 20:00:00,716,8.36197805734787,0.0,8.599985943640638,0.0,1.020387440847414,7.995694637298584,0.22,0.0,284.02527275646736,-344.82032388911364,-14.182508708125509,1.6337650428427901,-73.343794797929
2024-01-30 21:00:00,717,7.99215286727275,0.0,8.129465721315501,0.0,1.2627989310533363,7.997034549713135,0.22,0.0,280.3269542289617,-344.82689511624193,-18.85795028429736,-0.023666759458827576,-83.38155793103641
2024-01-30 22:00:00,718,6.55168586209146,0.0,7.477477841797335,0.2540071862904007,2.229344349476583,7.994145393371582,0.22,0.0,274.5452629114138,-344.8127261709784,-31.090750060848148,-9.211550697531573,-110.56976401794437
2024-01-30 23:00:00,719,6.426266283397126,0.0,7.308689755621437,0.0003156372085649,0.6776820451322089,7.980810165405273,0.22,0.0,270.2146258588036,-344.74733345989017,-22.3071731247064,-6.788613087648524,-103.62849381344152
2024-01-31 00:00:00,720,6.594292414137158,0.0,6.977775346186438,0.0005502935011645,1.2605981553609191,7.961672782897949,0.22,0.0,269.0545354808662,-344.65350464813895,-28.478257058031136,-6.971565929106832,-111.0487921544107
