time,Tair_[°C],sol_[W/m2],vap_[mbar],cloud_[-],rain_[m/hr],U10_[m/s],Temp_[C],Adir,H_sw,H_lw_in,H_lw_out,H_le,H_c,H_net_atm
2025-07-03 05:00:00,19.73,56.0,18.6,0.3398,0.0,0.8000412801849665,22.729349066666668,0.074,50.789699554270555,376.6609286815677,-422.9557823623521,-64.79534588539221,-14.386113159139414,-74.68661317104547
2025-07-03 06:00:00,21.43,170.0,18.7,0.348,0.0,0.6,22.709682400000002,0.074,154.21757869249393,385.81865291022183,-422.8433785559555,-56.080660862817986,-5.39222888822305,55.71996329571928
2025-07-03 07:00:00,23.43,363.0,17.5,0.367,0.0,0.9000055110942377,22.690015733333336,0.074,329.47373790569503,393.17042610732415,-422.7309971551901,-63.77315160071196,3.1320945189148097,239.27210977603198
2025-07-03 08:00:00,24.83,389.0,17.8,0.3727,0.0,1.2999595147542096,22.871188266666667,0.074,353.12914656178947,401.629690075807,-423.76712068858836,-68.30566710469884,8.877055086796013,271.5631039311053
2025-07-03 09:00:00,26.23,659.0,18.2,0.3731,0.0,1.8999996447368088,23.052521600000002,0.074,598.2384096133751,410.2752615815991,-424.8060698770004,-76.06529118063598,16.186511185450037,523.8288213227878
2025-07-03 10:00:00,27.83,839.0,19.3,0.3731,0.0,1.8000004277777268,23.233854933333333,0.074,761.6419205851619,422.3202686509081,-425.84692828807937,-64.57130070795489,21.596959443852583,715.1409196838882
2025-07-03 11:00:00,27.93,609.0,19.9,0.3731,0.0,2.1999946409025637,23.368225866666666,0.074,552.8485454545454,424.7150042123949,-426.61945415001475,-68.98145995627904,23.863420947063855,505.8260565077103
2025-07-03 12:00:00,27.43,297.0,20.2,0.3731,0.0,2.299967338898533,23.5025592,0.074,269.61579310344825,422.90485005831545,-427.3928139997162,-71.71681993964917,21.52445343074786,214.93546265314617
2025-07-03 13:00:00,28.43,666.0,21.0,0.3731,0.0,2.599990948061166,23.636892533333334,0.074,604.5929905956112,430.73908774185395,-428.1672248116598,-69.90713431467817,27.387906257414702,564.6456254685419
2025-07-03 14:00:00,28.23,495.0,19.6,0.3731,0.0,2.200041120070259,23.687626133333335,0.074,449.3596551724138,425.4249112617406,-428.4599697454612,-75.78480976709197,23.778595387195466,394.3183823087967
