time,Unnamed: 0,Tair_[°C],sol_[W/m2],vap_[mbar],cloud_[-],lw_[W/m2],U10_[m/s],Temp_[C],Adir,H_sw,H_lw_in,H_lw_out,H_le,H_c,H_net_atm
2025-07-20 07:00:00,463,19.00679284530264,183.6374108880566,20.65124706880581,0.975046226947265,431.82702514471134,0.6059868010878834,21.698399,0.074,171.2133218663893,431.4430560441026,-417.09357,-35.40189459385197,-12.069390536969482,138.09152588513916
2025-07-20 08:00:00,464,19.259354134099283,434.4427894187799,20.549247028243173,1.0,436.0838899663075,0.860217144726601,21.75045,0.074,405.7695653171404,435.69689714891103,-417.38812,-39.07442127353025,-11.910011176396099,373.0939074575314
2025-07-20 09:00:00,465,20.26394470122375,563.0309419727486,20.51215833984973,0.969139235485651,437.8712744594236,1.4094024324022791,21.812567,0.074,524.724732946596,437.48571415189156,-417.73972,-44.632543142066034,-8.25075380821991,491.58743457202974
2025-07-20 10:00:00,466,21.783833845899157,688.1671528133243,19.43234418034676,0.932479408726094,438.710085710967,2.5714153288140142,21.963827,0.074,639.7883175786963,438.3282960989057,-418.59705,-68.43659620848759,-1.1881358973982696,589.8948356732785
2025-07-20 11:00:00,467,22.594349015979446,778.628402445326,20.61364389041548,1.0,455.76929886403866,1.768462029623582,22.073635,0.074,727.2389278839344,455.3751281220319,-419.22018,-47.94848773887967,2.8197338384227617,718.2651177793374
2025-07-20 12:00:00,468,23.77676166030983,825.2843807706258,21.84825094377909,1.0,466.694043572166,1.518224492242306,22.180338,0.074,770.8156116397645,466.29406446311106,-419.8263,-35.45000663263006,7.800398972069372,789.6337744970023
2025-07-20 13:00:00,469,24.43498726997052,822.2777099200875,23.44952120612656,0.9176283398939336,464.56117252159777,1.0976842759280445,22.276487,0.074,763.7520942613048,464.16501717188623,-420.37317,-21.478600097308203,9.127890693446615,795.193233084017
2025-07-20 14:00:00,470,24.74817723885394,574.9745241536785,22.128285712104702,1.0,473.4664359851452,1.433141014811241,22.323278,0.074,537.0262055595357,473.0636491091898,-420.63943,-33.1928228440555,11.20374528442614,567.461342294643
2025-07-20 15:00:00,471,22.725282199842468,238.4711460087039,22.86865570274916,1.0,463.3687446617733,6.0233750218341955,22.277008,0.074,222.73205037212944,462.9684041693506,-420.37613,-65.64048821777054,4.941019609033372,204.62485678235217
2025-07-20 16:00:00,472,23.366577377083672,294.4732735246791,24.448498009678676,1.0,471.731658376874,1.0343795727151655,22.378166,0.074,275.03803747205023,471.3260911325533,-420.95203,-16.6890800972565,4.312556464981928,313.0355786051415
2025-07-20 17:00:00,473,23.178930380690588,195.1402885389156,23.6406350765566,0.8769488230135969,452.6123367979362,0.6525367056413954,22.443806,0.074,180.80710424078327,452.2226475811309,-421.32605,-20.339099093277728,2.873028172790563,194.23763109673948
2025-07-20 18:00:00,474,23.35215682980589,47.43139523737483,22.08654698588796,1.0,464.8471179820043,5.300861813821023,22.335133,0.074,44.30092315170809,464.4474255351895,-420.70703,-72.51991428243322,10.136404755398656,25.65780790986304
2025-07-20 19:00:00,475,20.431727568515385,4.885990898232222,20.623813643059087,1.0,443.0898228520352,4.624628123985208,22.323692,0.074,4.563515498948895,442.70017414581173,-420.64188,-90.90518946019554,-18.1979175228529,-82.48129355899094
2025-07-20 20:00:00,476,19.850960316786317,0.2628678707087815,20.129654853035877,1.0,438.20054017647095,4.439775459654048,22.275818,0.074,0.2455185912420019,437.81345230894414,-420.36935,-95.48044954347974,-22.974512927634827,-100.7653458189753
2025-07-20 21:00:00,477,18.47441780576565,0.0,18.65513787463109,1.0,425.6685616436425,1.987276626463907,22.226135,0.074,0.0,425.28849471159214,-420.08673,-79.11117655133016,-24.375219112025096,-98.28463190879437
2025-07-20 22:00:00,478,19.0499877194938,0.0,19.15914824789104,1.0,430.55196370632177,3.1572394791987173,22.199772,0.074,0.0,430.16925707747936,-419.93683,-89.95104948537256,-24.956585377278493,-104.67520639845296
2025-07-20 23:00:00,479,19.142000936141585,0.0,19.48963455638867,1.0,432.12918894911246,1.5902368201673514,22.170406,0.074,0.0,431.7453553525533,-419.76993,-62.98097088324278,-17.687837090968667,-68.69338060017377
2025-07-21 00:00:00,480,18.94959880424972,0.0,19.742002474065384,1.0,431.8269543706155,1.6176740482556151,22.140413,0.074,0.0,431.4428142893006,-419.59946,-61.01785855411459,-18.84784616300034,-68.02234721492371
2025-07-21 01:00:00,481,19.555010233075336,0.0,19.205351683562267,1.0,433.5759889807628,1.489309597301181,22.120455,0.074,0.0,433.1921050771639,-419.48608,-62.34402018277794,-14.42264906358427,-63.060648153573325
2025-07-21 02:00:00,482,19.2181845250048,0.0,19.65707286832173,1.0,433.0923517839767,3.7982465174087126,22.095781,0.074,0.0,432.7078906327148,-419.346,-90.19615104441922,-25.079308165589392,-101.91357687807508
2025-07-21 03:00:00,483,19.19668107728694,0.0,18.00966966009344,1.0,427.5894376041457,1.2450648795541273,22.079542,0.074,0.0,427.20979794756613,-419.2536,-68.55603918093307,-15.451574698917794,-76.05141700650348
2025-07-21 04:00:00,484,19.39601504536529,0.007687912563229,18.22411748057906,1.0,429.4396714641243,2.4243626211050278,22.05775,0.074,0.007180510334055886,429.0589796909732,-419.1299,-85.27823127544931,-18.283619723392714,-93.62560412761286
2025-07-21 05:00:00,485,19.492019500795323,8.259185259215174,18.02312800255669,1.0,429.3023593223784,1.6498768249024292,22.033632,0.074,7.714079032106972,428.9220731581531,-418.99304,-73.78368242164584,-14.813916689371277,-70.95448891294454
2025-07-21 06:00:00,486,18.349966295557124,46.1600008331946,18.718561083073013,1.0,425.17502702520096,4.700768648140536,22.008097,0.074,43.11344077820375,424.79503187301566,-418.8481,-116.03988524925161,-36.753143996114964,-103.73267060781902
